SohasDesignation,Asteroid,AutoDetected,Confirmed,ConfirmedAt,ConfirmedBy,Comment
OG13496,2017 CA35,1,2017-03-30 08:29:57,Michal Biesiada,
OG13495,,,1,2017-03-30 08:03:09,Michal Biesiada,
OG13494,,,1,2017-03-30 07:35:49,Michal Biesiada,
OG13493,,,1,2017-03-30 07:23:02,Michal Biesiada,
OG13492,,,1,2017-03-30 07:01:16,Michal Biesiada,
OG13491,,,1,2017-03-30 06:59:04,Michal Biesiada,
OG13489,,,1,2017-03-29 22:41:57,Michal Biesiada,
OG13488,,,1,2017-03-29 22:35:15,Michal Biesiada,
OG13487,2015 XH205,1,2017-03-29 22:28:10,Michal Biesiada,
OG13486,,,1,2017-03-29 22:16:22,Michal Biesiada,
OG13485,2016 AN240,1,2017-03-29 22:01:28,Michal Biesiada,
OG13484,,,1,2017-03-29 21:59:56,Michal Biesiada,
OG13483,,,1,2017-03-29 07:03:48,Michal Biesiada,
OG13482,,,1,2017-03-29 07:02:44,Michal Biesiada,
OG13463,,,1,2017-03-27 23:28:48,Michal Biesiada,
OG13462,,,1,2017-03-27 23:27:36,Michal Biesiada,
OG13461,,,1,2017-03-27 23:27:02,Michal Biesiada,
OG13460,,,1,2017-03-27 23:17:18,Michal Biesiada,
OG13459,,,1,2017-03-27 23:12:57,Michal Biesiada,
OG13458,,,1,2017-03-27 23:10:50,Michal Biesiada,
OG13457,,,1,2017-03-27 23:04:57,Michal Biesiada,
OG13456,,,1,2017-03-27 22:59:45,Michal Biesiada,
OG13455,,,1,2017-03-27 22:46:21,Michal Biesiada,
OG13452,,,1,2017-03-27 22:20:19,Michal Biesiada,
OG13447,,,1,2017-03-26 21:47:47,Michal Biesiada,
OG13446,,,1,2017-03-26 21:43:21,Michal Biesiada,
OG13445,2017 FL103,1,2017-03-26 21:40:50,Michal Biesiada,
OG13444,2017 FE103,1,2017-03-26 21:11:41,Michal Biesiada,
OG13443,2017 FB103,1,2017-03-26 21:03:09,Michal Biesiada,
OG13442,2017 FO103,1,2017-03-26 21:02:00,Michal Biesiada,
OG13441,,,1,2017-03-26 20:40:30,Michal Biesiada,
OG13440,,,1,2017-03-26 20:35:22,Michal Biesiada,
OG13439,2017 FR103,1,2017-03-26 20:24:15,Michal Biesiada,
OG13438,2017 FC103,1,2017-03-26 19:51:46,Michal Biesiada,
OG13437,2017 HT5,1,2017-03-26 19:27:29,Michal Biesiada,
OG13425,2017 FK7,1,2017-02-26 19:01:04,Michal Biesiada,
OG13424,,,1,2017-02-26 19:00:25,Michal Biesiada,
OG13423,,,1,2017-02-26 18:58:39,Michal Biesiada,
OG13422,,,1,2017-02-26 18:52:12,Michal Biesiada,
OG13421,,,1,2017-02-26 18:50:24,Michal Biesiada,
OG13420,2017 FV126,1,2017-02-26 18:50:10,Michal Biesiada,
OG13419,,,1,2017-02-26 18:46:01,Michal Biesiada,
OG13418,,,1,2017-02-26 18:43:53,Michal Biesiada,
OG13417,2017 FL4,1,2017-02-26 17:54:53,Michal Biesiada,
OG13416,,,1,2017-02-26 17:47:38,Michal Biesiada,
OG13415,,,1,2017-02-26 17:46:15,Michal Biesiada,
OG13414,,,1,2017-02-26 17:36:02,Michal Biesiada,
OG13413,2017 EV16,1,2017-02-26 17:34:20,Michal Biesiada,
OG13412,2017 EC17,1,2017-02-26 17:31:30,Michal Biesiada,
OG13411,2017 DG89,1,2017-02-26 17:11:40,Michal Biesiada,
OG13410,,,1,2017-02-26 17:10:48,Michal Biesiada,
OG13409,,,1,2017-02-26 16:56:53,Michal Biesiada,
OG13407,,,1,2017-02-26 16:51:52,Michal Biesiada,
OG13406,,,1,2017-02-26 16:47:36,Michal Biesiada,
OG13403,,,1,2017-02-26 16:30:56,Michal Biesiada,
OG13402,,,1,2017-02-26 16:29:17,Michal Biesiada,
OG13371,2003 HE58,1,2017-02-25 20:56:28,Michal Biesiada,
OG13370,2017 DX72,1,2017-02-25 20:50:32,Michal Biesiada,
OG13369,2017 DZ72,1,2017-02-25 20:49:53,Michal Biesiada,
OG13368,2017 DE73,1,2017-02-25 20:44:20,Michal Biesiada,
OG13367,2017 DM69,1,2017-02-25 20:41:19,Michal Biesiada,
OG13366,2017 DK69,1,2017-02-25 20:36:16,Michal Biesiada,
OG13365,2017 DA69,1,2017-02-25 20:31:59,Michal Biesiada,
OG13364,2017 EB21,1,2017-02-25 20:05:17,Michal Biesiada,
OG13363,2017 FA10,1,2017-02-25 20:04:29,Michal Biesiada,
OG13362,2017 EJ14,1,2017-02-25 19:50:27,Michal Biesiada,
OG13361,2017 DT115,1,2017-02-25 19:44:01,Michal Biesiada,
OG13360,2017 EK14,1,2017-02-25 19:35:53,Michal Biesiada,
OG13359,2017 FR54,1,2017-02-25 19:23:56,Michal Biesiada,
OG13358,2017 FM10,1,2017-02-25 18:48:58,Michal Biesiada,
OG13357,,,1,2017-02-25 18:38:39,Michal Biesiada,
OG13351,2017 DG87,1,2017-02-24 20:41:01,Michal Biesiada,
OG13329,,,1,2017-01-30 00:48:44,Michal Biesiada,
OG13328,,,1,2017-01-30 00:45:29,Michal Biesiada,
OG13327,,,1,2017-01-30 00:43:39,Michal Biesiada,
OG13326,,,1,2017-01-30 00:39:17,Michal Biesiada,
OG13325,,,1,2017-01-30 00:38:41,Michal Biesiada,
OG13324,,,1,2017-01-30 00:35:14,Michal Biesiada,
OG13323,,,1,2017-01-30 00:34:50,Michal Biesiada,
OG13322,,,1,2017-01-30 00:30:42,Michal Biesiada,
OG13321,,,1,2017-01-30 00:28:43,Michal Biesiada,
OG13320,,,1,2017-01-30 00:25:59,Michal Biesiada,
OG13319,,,1,2017-01-30 00:25:10,Michal Biesiada,
OG13318,2000 CU128,1,2017-01-29 14:40:52,Michal Biesiada,
OG13317,2017 CD13,1,2017-01-29 14:35:19,Michal Biesiada,
OG13316,2017 BK10,1,2017-01-29 14:32:53,Michal Biesiada,
OG13315,,,1,2017-01-29 14:28:53,Michal Biesiada,
OG13313,2017 BK49,1,2017-01-29 10:39:52,Michal Biesiada,
OG13312,,,1,2017-01-29 00:26:24,Michal Biesiada,
OG13311,,,1,2017-01-28 23:50:12,Michal Biesiada,
OG13310,,,1,2017-01-28 23:46:06,Michal Biesiada,
OG13309,2007 FY52,1,2017-01-28 23:25:56,Michal Biesiada,
OG13308,,,1,2017-01-28 23:22:43,Michal Biesiada,
OG13307,2017 CL13,1,2017-01-28 23:22:10,Michal Biesiada,
OG13306,,,1,2017-01-28 23:19:38,Michal Biesiada,
OG13305,2017 BX21,1,2017-01-28 23:17:50,Michal Biesiada,
OG13304,2017 BT21,1,2017-01-28 23:16:40,Michal Biesiada,
OG13303,,,1,2017-01-28 23:09:10,Michal Biesiada,
OG13302,,,1,2017-01-28 23:07:03,Michal Biesiada,
OG13301,,,1,2017-01-28 23:04:38,Michal Biesiada,
OG13300,,,1,2017-01-28 23:01:53,Michal Biesiada,
OG13299,2017 BX50,1,2017-01-28 22:53:38,Michal Biesiada,
OG13298,,,1,2017-01-28 22:46:35,Michal Biesiada,
OG13297,2017 BX56,1,2017-01-28 22:44:41,Michal Biesiada,
OG13296,,,1,2017-01-28 22:44:18,Michal Biesiada,
OG13295,,,1,2017-01-28 22:44:07,Michal Biesiada,
OG13294,2017 BL100,1,2017-01-28 22:29:17,Michal Biesiada,
OG13293,,,1,2017-01-28 22:28:30,Michal Biesiada,
OG13292,2009 CY66,1,2017-01-28 22:26:55,Michal Biesiada,
OG13290,2014 MQ77,1,2017-01-28 22:17:45,Michal Biesiada,
OG13289,,,1,2017-01-28 22:16:31,Michal Biesiada,
OG13288,,,1,2017-01-28 22:15:01,Michal Biesiada,
OG13287,,,1,2017-01-28 22:12:00,Michal Biesiada,
OG13286,,,1,2017-01-28 22:11:14,Michal Biesiada,
OG13284,,,1,2017-01-28 22:03:17,Michal Biesiada,
OG13283,,,1,2017-01-28 21:59:13,Michal Biesiada,
OG13282,2017 CN13,1,2017-01-28 21:46:54,Michal Biesiada,
OG13281,,,1,2017-01-28 21:14:09,Michal Biesiada,
OG13280,,,1,2017-01-28 21:13:05,Michal Biesiada,
OG13279,,,1,2017-01-28 20:55:12,Michal Biesiada,
OG13278,,,1,2017-01-28 20:49:55,Michal Biesiada,
OG13277,,,1,2017-01-28 20:28:23,Michal Biesiada,
OG13276,2017 BU50,1,2017-01-28 20:27:05,Michal Biesiada,
OG13275,,,1,2017-01-28 20:03:14,Michal Biesiada,
OG13274,,,1,2017-01-28 19:48:19,Michal Biesiada,
OG13273,2017 BN10,1,2017-01-28 19:31:53,Michal Biesiada,
OG13272,,,1,2017-01-28 19:31:10,Michal Biesiada,
OG13271,2017 BF51,1,2017-01-28 19:28:56,Michal Biesiada,
OG13270,2017 BD34,1,2017-01-28 19:21:02,Michal Biesiada,
OG13269,,,1,2017-01-28 19:18:53,Michal Biesiada,
OG13268,,,1,2017-01-28 19:18:19,Michal Biesiada,
OG13267,,,1,2017-01-28 19:17:57,Michal Biesiada,
OG13266,2017 BF83,1,2017-01-28 19:17:17,Michal Biesiada,
OG13265,,,1,2017-01-28 19:10:22,Michal Biesiada,
OG13264,2017 BG83,1,2017-01-28 19:09:08,Michal Biesiada,
OG13263,2017 BM20,1,2017-01-28 19:07:17,Michal Biesiada,
OG13262,,,1,2017-01-28 18:56:58,Michal Biesiada,
OG13261,2017 BN20,1,2017-01-28 18:55:05,Michal Biesiada,
OG13260,2017 BH17,1,2017-01-28 18:52:24,Michal Biesiada,
OG13259,2017 BZ19,1,2017-01-28 18:51:52,Michal Biesiada,
OG13258,2017 BY19,1,2017-01-28 18:50:53,Michal Biesiada,
OG13257,,,1,2017-01-28 18:44:03,Michal Biesiada,
OG13256,2017 BN17,1,2017-01-28 18:38:17,Michal Biesiada,
OG13255,,,1,2017-01-28 18:35:44,Michal Biesiada,
OG13254,,,1,2017-01-28 18:20:33,Michal Biesiada,
OG13253,2017 BG22,1,2017-01-28 18:06:57,Michal Biesiada,
OG13252,2017 BQ22,1,2017-01-28 18:03:01,Michal Biesiada,
OG13251,2017 BZ22,1,2017-01-28 18:01:57,Michal Biesiada,
OG13250,,,1,2017-01-28 18:01:10,Michal Biesiada,
OG13249,,,1,2017-01-28 17:51:52,Michal Biesiada,
OG13248,,,1,2017-01-28 17:47:17,Michal Biesiada,
OG13247,,,1,2017-01-28 17:43:58,Michal Biesiada,
OG13246,2017 BP33,1,2017-01-28 17:42:18,Michal Biesiada,
OG13245,,,1,2017-01-28 17:32:20,Michal Biesiada,
OG13244,,,1,2017-01-28 17:29:32,Michal Biesiada,
OG13243,,,1,2017-01-28 17:27:26,Michal Biesiada,
OG13242,2017 BU21,1,2017-01-28 17:25:43,Michal Biesiada,
OG13241,2012 DW35,1,2017-01-28 17:24:44,Michal Biesiada,
OG13240,,,1,2017-01-28 17:14:22,Michal Biesiada,
OG13238,,,1,2017-01-28 17:11:07,Michal Biesiada,
OG13237,2008 AZ139,1,2017-01-28 17:07:20,Michal Biesiada,
OG13236,,,1,2017-01-28 17:02:41,Michal Biesiada,
OG13235,2017 BO57,1,2017-01-28 16:57:03,Michal Biesiada,
OG13234,,,1,2017-01-28 16:43:59,Michal Biesiada,
OG13232,,,1,2017-01-28 16:28:27,Michal Biesiada,
OG13231,,,1,2017-01-28 16:08:31,Michal Biesiada,
OG13182,2017 DC32,1,2017-01-27 19:30:31,Michal Biesiada,
OG13181,,,1,2017-01-27 19:29:11,Michal Biesiada,
OG13180,,,1,2017-01-27 19:19:15,Michal Biesiada,
OG13179,,,1,2017-01-27 19:07:08,Michal Biesiada,
OG13178,2017 CJ7,1,2017-01-27 18:55:43,Michal Biesiada,
OG13177,,,1,2017-01-27 18:53:50,Michal Biesiada,
OG13176,,,1,2017-01-27 18:52:51,Michal Biesiada,
OG13175,2005 RD41,1,2017-01-27 18:50:11,Michal Biesiada,
OG13174,,,1,2017-01-27 18:47:05,Michal Biesiada,
OG13173,2017 DQ31,1,2017-01-27 18:44:07,Michal Biesiada,
OG13172,2011 PH14,1,2017-01-27 18:36:44,Michal Biesiada,
OG13171,2017 DG25,1,2017-01-27 16:51:40,Michal Biesiada,
OG13170,2017 DN13,1,2017-01-27 16:44:41,Michal Biesiada,
OG13169,,,1,2017-01-27 16:31:59,Michal Biesiada,
OG13168,2017 DX114,1,2017-01-27 16:12:29,Michal Biesiada,
OG13167,,,1,2017-01-27 16:07:33,Michal Biesiada,
OG13166,2017 DA27,1,2017-01-27 15:51:14,Michal Biesiada,
OG13165,2015 XU405,1,2017-01-27 15:48:36,Michal Biesiada,
OG13164,,,1,2017-01-27 15:44:09,Michal Biesiada,
OG13163,2017 DY79,1,2017-01-27 15:32:40,Michal Biesiada,
OG13162,,,1,2017-01-27 15:11:43,Michal Biesiada,
OG13161,2017 DH30,1,2017-01-27 14:47:49,Michal Biesiada,
OG13160,,,1,2017-01-27 14:26:20,Michal Biesiada,
OG13159,,,1,2017-01-27 14:06:40,Michal Biesiada,
OG13158,,,1,2017-01-27 13:51:57,Michal Biesiada,
OG13157,2017 DZ29,1,2017-01-27 13:48:43,Michal Biesiada,
OG13156,2017 DZ31,1,2017-01-27 13:47:18,Michal Biesiada,
OG13155,2017 DW114,1,2017-01-27 13:33:56,Michal Biesiada,
OG13154,2017 DX31,1,2017-01-27 13:30:29,Michal Biesiada,
OG13153,,,1,2017-01-27 13:23:09,Michal Biesiada,
OG13152,,,1,2017-01-27 13:20:25,Michal Biesiada,
OG13151,,,1,2017-01-27 13:13:11,Michal Biesiada,
OG13150,,,1,2017-01-27 13:12:36,Michal Biesiada,
OG13149,2017 DT24,1,2017-01-27 13:03:09,Michal Biesiada,
OG13148,,,1,2017-01-27 12:48:13,Michal Biesiada,
OG13147,,,1,2017-01-27 12:46:01,Michal Biesiada,
OG13146,2017 DE47,1,2017-01-27 12:45:36,Michal Biesiada,
OG13145,2017 BX7,1,2017-01-27 12:39:51,Michal Biesiada,
OG13144,,,1,2017-01-27 12:15:35,Michal Biesiada,
OG13143,2017 BF55,1,2017-01-27 12:11:37,Michal Biesiada,
OG13142,2013 CG130,1,2017-01-27 12:05:10,Michal Biesiada,
OG13141,2017 BN36,1,2017-01-27 11:54:17,Michal Biesiada,
OG13140,2017 BS36,1,2017-01-27 11:51:00,Michal Biesiada,
OG13139,,,1,2017-01-27 11:29:02,Michal Biesiada,
OG13138,2017 BJ36,1,2017-01-27 11:20:17,Michal Biesiada,
OG13137,2017 BC36,1,2017-01-27 11:04:26,Michal Biesiada,
OG13136,2017 BX35,1,2017-01-27 11:03:20,Michal Biesiada,
OG13135,2017 BW35,1,2017-01-27 10:53:49,Michal Biesiada,
OG13134,,,1,2017-01-27 10:27:59,Michal Biesiada,
OG13133,,,1,2017-01-27 10:25:03,Michal Biesiada,
OG13124,2017 BL36,1,2017-01-27 10:20:08,Michal Biesiada,
OG13112,,,1,2017-01-27 09:59:11,Michal Biesiada,
OG13111,2017 AX11,1,2017-01-27 09:41:03,Michal Biesiada,
OG13110,2017 BB36,1,2017-01-27 09:34:33,Michal Biesiada,
OG13109,2017 BO36,1,2017-01-27 09:30:28,Michal Biesiada,
OG13108,2017 BD36,1,2017-01-27 09:24:43,Michal Biesiada,
OG13107,2017 BA36,1,2017-01-27 09:05:21,Michal Biesiada,
OG13106,,,1,2017-01-27 08:57:36,Michal Biesiada,
OG13105,,,1,2017-01-27 00:07:27,Michal Biesiada,
OG13104,,,1,2017-01-27 00:06:34,Michal Biesiada,
OG13102,2017 BY35,1,2017-01-26 21:14:01,Michal Biesiada,
OG13101,2017 BV35,1,2017-01-26 21:10:44,Michal Biesiada,
OG13100,2017 BU35,1,2017-01-26 20:51:15,Michal Biesiada,
OG13099,2017 BS35,1,2017-01-26 20:29:33,Michal Biesiada,
OG13097,2017 BT35,1,2017-01-26 20:19:20,Michal Biesiada,
OG13094,2017 BU36,1,2017-01-26 20:00:18,Michal Biesiada,
OG13093,2017 BE36,1,2017-01-26 19:41:36,Michal Biesiada,
OG13092,,,1,2017-01-26 19:41:17,Michal Biesiada,
OG13091,2017 BZ35,1,2017-01-26 19:39:21,Michal Biesiada,
OG13090,2017 BQ35,1,2017-01-26 19:33:33,Michal Biesiada,
OG13089,2017 BV95,1,2017-01-26 19:04:39,Michal Biesiada,
OG13088,2015 TP250,1,2017-01-26 18:56:00,Michal Biesiada,
OG13087,2017 BO10,1,2017-01-26 18:51:23,Michal Biesiada,
OG13086,,,1,2017-01-26 18:44:09,Michal Biesiada,
OG13085,2017 BW51,1,2017-01-26 18:40:47,Michal Biesiada,
OG13084,2017 BT51,1,2017-01-26 18:40:32,Michal Biesiada,
OG13083,2017 BV51,1,2017-01-26 18:39:29,Michal Biesiada,
OG13082,,,1,2017-01-26 18:38:25,Michal Biesiada,
OG13081,2017 CY14,1,2017-01-26 18:37:28,Michal Biesiada,
OG13080,2017 CW16,1,2017-01-26 18:23:07,Michal Biesiada,
OG13079,2017 BH34,1,2017-01-26 18:22:34,Michal Biesiada,
OG13078,2017 BJ34,1,2017-01-26 18:22:17,Michal Biesiada,
OG13077,2017 BK51,1,2017-01-26 18:19:40,Michal Biesiada,
OG13076,2017 BK34,1,2017-01-26 18:19:25,Michal Biesiada,
OG13075,,,1,2017-01-26 18:15:38,Michal Biesiada,
OG13074,2017 BL34,1,2017-01-26 18:12:22,Michal Biesiada,
OG13073,,,1,2017-01-26 18:09:42,Michal Biesiada,
OG13071,,,1,2017-01-26 18:03:37,Michal Biesiada,
OG13056,2017 BV18,1,2017-01-26 17:30:45,Michal Biesiada,
OG13055,2017 BU34,1,2017-01-26 17:27:40,Michal Biesiada,
OG13054,2017 BS34,1,2017-01-26 17:25:42,Michal Biesiada,
OG13053,,,1,2017-01-26 17:25:03,Michal Biesiada,
OG13052,2017 BZ54,1,2017-01-26 17:10:54,Michal Biesiada,
OG13051,2014 SD351,1,2017-01-26 15:14:26,Michal Biesiada,
OG13050,2017 BC79,1,2017-01-26 15:13:45,Michal Biesiada,
OG13049,,,1,2017-01-26 15:07:02,Michal Biesiada,
OG13048,2017 BM34,1,2017-01-26 14:04:32,Michal Biesiada,
OG13047,,,1,2017-01-26 14:04:04,Michal Biesiada,
OG13046,2017 BS78,1,2017-01-26 13:47:25,Michal Biesiada,
OG13045,,,1,2017-01-26 13:41:19,Michal Biesiada,
OG13044,,,1,2017-01-26 12:26:27,Michal Biesiada,
OG13042,2017 BN78,1,2017-01-26 12:15:32,Michal Biesiada,
OG13041,,,1,2017-01-26 12:11:28,Michal Biesiada,
OG13040,,,1,2017-01-26 12:07:41,Michal Biesiada,
OG13039,2017 BO34,1,2017-01-26 12:01:58,Michal Biesiada,
OG13038,,,1,2017-01-26 12:01:08,Michal Biesiada,
OG13037,,,1,2017-01-26 12:00:12,Michal Biesiada,
OG13036,,,1,2017-01-26 10:32:53,Michal Biesiada,
OG13035,2017 BP10,1,2017-01-26 10:03:29,Michal Biesiada,
OG13034,,,1,2017-01-26 10:00:43,Michal Biesiada,
OG13033,2016 VY7,1,2017-01-26 09:52:00,Michal Biesiada,
OG13032,,,1,2017-01-26 09:50:31,Michal Biesiada,
OG13031,,,1,2017-01-26 09:46:28,Michal Biesiada,
OG13030,2017 BR34,1,2017-01-26 09:44:30,Michal Biesiada,
OG13029,,,1,2017-01-26 09:36:34,Michal Biesiada,
OG13025,2017 BN34,1,2017-01-25 21:57:22,Michal Biesiada,
OG13024,2017 BK78,1,2017-01-25 21:46:45,Michal Biesiada,
OG13023,,,1,2017-01-25 21:42:46,Michal Biesiada,
OG13022,2017 BR51,1,2017-01-25 21:39:43,Michal Biesiada,
OG13021,,,1,2017-01-25 20:58:33,Michal Biesiada,
OG13020,2017 BW53,1,2017-01-25 20:56:46,Michal Biesiada,
OG12992,,,1,2016-12-01 23:10:16,Michal Biesiada,
OG12989,,,1,2016-12-01 12:58:39,Michal Biesiada,
OG12988,2004 NZ33,1,2016-12-01 12:47:01,Michal Biesiada,
OG12987,,,1,2016-12-01 12:43:56,Michal Biesiada,
OG12986,,,1,2016-12-01 12:33:03,Michal Biesiada,
OG12985,,,1,2016-12-01 12:29:06,Michal Biesiada,
OG12984,,,1,2016-12-01 12:26:17,Michal Biesiada,
OG12983,2015 OX84,1,2016-12-01 12:02:41,Michal Biesiada,
OG12982,,,1,2016-12-01 12:02:14,Michal Biesiada,
OG12981,,,1,2016-12-01 12:01:42,Michal Biesiada,
OG12980,,,1,2016-12-01 11:56:57,Michal Biesiada,
OG12979,,,1,2016-12-01 11:55:33,Michal Biesiada,
OG12978,,,1,2016-12-01 11:18:05,Michal Biesiada,
OG12977,,,1,2016-12-01 10:46:03,Michal Biesiada,
OG12976,,,1,2016-12-01 10:34:20,Michal Biesiada,
OG12975,,,1,2016-11-30 22:36:23,Michal Biesiada,
OG12974,,,1,2016-11-30 22:33:00,Michal Biesiada,
OG12973,,,1,2016-11-30 22:28:04,Michal Biesiada,
OG12972,2012 KA53,1,2016-11-30 22:27:37,Michal Biesiada,
OG12971,,,1,2016-11-30 22:25:37,Michal Biesiada,
OG12970,,,1,2016-11-30 22:20:26,Michal Biesiada,
OG12969,,,1,2016-11-30 22:05:44,Michal Biesiada,
OG12968,,,1,2016-11-30 22:01:03,Michal Biesiada,
OG12966,,,1,2016-11-30 21:14:42,Michal Biesiada,
OG12965,,,1,2016-11-30 21:11:21,Michal Biesiada,
OG12964,,,1,2016-11-30 21:10:26,Michal Biesiada,
OG12963,,,1,2016-11-30 21:08:58,Michal Biesiada,
OG12962,,,1,2016-11-30 21:06:38,Michal Biesiada,
OG12954,,,1,2016-11-30 20:27:08,Michal Biesiada,
OG12947,,,1,2016-11-30 19:52:20,Michal Biesiada,
OG12946,,,1,2016-11-30 19:43:59,Michal Biesiada,
OG12945,,,1,2016-11-30 19:36:07,Michal Biesiada,
OG12944,,,1,2016-11-30 19:23:54,Michal Biesiada,
OG12943,,,1,2016-11-30 19:23:21,Michal Biesiada,
OG12942,,,1,2016-11-30 19:21:31,Michal Biesiada,
OG12941,2016 WY48,1,2016-11-30 19:17:57,Michal Biesiada,
OG12940,,,1,2016-11-30 19:13:46,Michal Biesiada,
OG12939,,,1,2016-11-30 19:10:34,Michal Biesiada,
OG12938,2016 WZ48,1,2016-11-30 19:06:20,Michal Biesiada,
OG12937,,,1,2016-11-30 19:05:48,Michal Biesiada,
OG12936,,,1,2016-11-30 19:05:08,Michal Biesiada,
OG12935,,,1,2016-11-30 19:00:46,Michal Biesiada,
OG12934,,,1,2016-11-30 18:39:10,Michal Biesiada,
OG12933,,,1,2016-11-30 18:38:33,Michal Biesiada,
OG12932,,,1,2016-11-30 18:38:06,Michal Biesiada,
OG12931,,,1,2016-11-30 18:36:26,Michal Biesiada,
OG12930,,,1,2016-11-30 18:34:22,Michal Biesiada,
OG12929,,,1,2016-11-30 18:32:12,Michal Biesiada,
OG12928,,,1,2016-11-30 18:29:17,Michal Biesiada,
OG12927,,,1,2016-11-30 18:24:52,Michal Biesiada,
OG12807,2016 WD40,1,2016-11-28 23:27:45,Michal Biesiada,
OG12799,,,1,2016-11-28 21:52:50,Michal Biesiada,
OG12749,,,1,2016-11-28 20:17:54,Michal Biesiada,
OG12728,,,1,2016-11-28 19:43:08,Michal Biesiada,
OG12726,,,1,2016-11-28 19:40:02,Michal Biesiada,
OG12723,,,1,2016-11-28 19:24:44,Michal Biesiada,
OG12714,,,1,2016-11-28 01:50:36,Michal Biesiada,
OG12713,,,1,2016-11-28 01:50:06,Michal Biesiada,
OG12712,2016 WF48,1,2016-11-28 01:44:54,Michal Biesiada,
OG12711,,,1,2016-11-28 01:41:58,Michal Biesiada,
OG12652,,,1,2016-09-05 13:18:36,Michal Biesiada,
OG12651,,,1,2016-09-05 13:11:50,Michal Biesiada,
OG12650,,,1,2016-09-04 22:42:01,Michal Biesiada,
OG12649,,,1,2016-09-04 22:17:03,Michal Biesiada,
OG12648,,,1,2016-09-04 22:02:16,Michal Biesiada,
OG12647,,,1,2016-09-04 21:58:43,Michal Biesiada,
OG12646,,,1,2016-09-04 21:56:41,Michal Biesiada,
OG12645,,,1,2016-09-04 21:36:42,Michal Biesiada,
OG12644,,,1,2016-09-04 21:33:32,Michal Biesiada,
OG12643,,,1,2016-09-04 21:28:21,Michal Biesiada,
OG12642,,,1,2016-09-04 21:19:53,Michal Biesiada,
OG12641,,,1,2016-09-04 20:59:21,Michal Biesiada,
OG12640,,,1,2016-09-03 19:46:03,Michal Biesiada,
OG12639,,,1,2016-09-03 19:42:12,Michal Biesiada,
OG12638,,,1,2016-09-03 19:40:12,Michal Biesiada,
OG12637,,,1,2016-09-03 19:38:10,Michal Biesiada,
OG12636,,,1,2016-09-03 19:15:25,Michal Biesiada,
OG12635,,,1,2016-09-03 19:12:18,Michal Biesiada,
OG12634,,,1,2016-09-03 19:08:40,Michal Biesiada,
OG12633,,,1,2016-09-03 19:02:20,Michal Biesiada,
OG12632,,,1,2016-09-03 18:56:56,Michal Biesiada,
OG12631,,,1,2016-09-03 18:54:55,Michal Biesiada,
OG12630,,,1,2016-09-03 18:51:13,Michal Biesiada,
OG12629,,,1,2016-09-03 18:45:03,Michal Biesiada,
OG12628,,,1,2016-09-03 18:38:23,Michal Biesiada,
OG12627,,,1,2016-09-03 18:35:41,Michal Biesiada,
OG12626,,,1,2016-09-03 18:28:16,Michal Biesiada,
OG12625,,,1,2016-09-03 18:26:15,Michal Biesiada,
OG12624,,,1,2016-09-03 18:16:40,Michal Biesiada,
OG12623,,,1,2016-09-03 17:36:48,Michal Biesiada,
OG12622,,,1,2016-07-20 17:02:17,Michal Biesiada,
OG12621,,,1,2016-07-20 16:14:15,Michal Biesiada,
OG12620,,,1,2016-07-20 14:23:07,Michal Biesiada,
OG12619,,,1,2016-07-20 12:27:12,Michal Biesiada,
OG12618,,,1,2016-07-20 12:15:57,Michal Biesiada,
OG12617,,,1,2016-07-20 12:07:42,Michal Biesiada,
OG12616,,,1,2016-07-20 11:41:16,Michal Biesiada,
OG12615,,,1,2016-07-20 11:38:37,Michal Biesiada,
OG12614,,,1,2016-07-20 11:31:17,Michal Biesiada,
OG12613,,,1,2016-07-20 10:29:44,Michal Biesiada,
OG12612,,,1,2016-07-20 10:19:14,Michal Biesiada,
OG12611,,,1,2016-07-19 22:31:11,Michal Biesiada,
OG12610,,,1,2016-07-19 22:27:44,Michal Biesiada,
OG12609,,,1,2016-07-19 22:21:02,Michal Biesiada,
OG12608,,,1,2016-07-17 18:53:30,Michal Biesiada,
OG12607,,,1,2016-07-17 18:51:30,Michal Biesiada,
OG12606,,,1,2016-07-17 18:36:53,Michal Biesiada,
OG12605,,,1,2016-07-17 18:08:01,Michal Biesiada,
OG12604,,,1,2016-07-17 18:00:26,Michal Biesiada,
OG12603,,,1,2016-07-17 17:55:40,Michal Biesiada,
OG12602,,,1,2016-07-17 17:53:26,Michal Biesiada,
OG12601,,,1,2016-07-17 17:46:00,Michal Biesiada,
OG12600,,,1,2016-07-17 17:40:54,Michal Biesiada,
OG12599,,,1,2016-07-17 17:37:16,Michal Biesiada,
OG12598,,,1,2016-07-17 17:35:19,Michal Biesiada,
OG12597,,,1,2016-07-17 17:25:58,Michal Biesiada,
OG12596,,,1,2016-07-17 17:25:17,Michal Biesiada,
OG12595,,,1,2016-07-17 17:24:18,Michal Biesiada,
OG12594,,,1,2016-07-17 17:20:10,Michal Biesiada,
OG12593,,,1,2016-07-17 17:09:50,Michal Biesiada,
OG12592,,,1,2016-07-17 17:09:21,Michal Biesiada,
OG12591,,,1,2016-07-17 17:08:32,Michal Biesiada,
OG12590,,,1,2016-07-17 17:06:00,Michal Biesiada,
OG12589,,,1,2016-07-17 17:04:52,Michal Biesiada,
OG12588,,,1,2016-07-17 16:56:43,Michal Biesiada,
